Postal_code,max_temp,min_temp,exposure
V4C3L9,14.03115068,6.932027397,0
V3M2G4,14.03115068,6.951972603,0
V3M2G3,14.03115068,6.952109589,0
V3V7G9,14.03117808,6.856383562,0
V3W0M8,14.03117808,6.870630137,0
V3W4M7,14.03117808,6.878383562,0
V3V1H5,14.03117808,6.879068493,0
V3W6L5,14.03117808,6.886082192,0
V4C7T9,14.03117808,6.916821918,0
V4C2J3,14.03117808,6.939178082,0
V2R5S4,14.03120548,5.873835616,0
V2S2H3,14.03120548,6.262575342,0
V4X1M9,14.03120548,6.419945205,0
V4P2J3,14.03120548,6.850547945,0
V3W8J6,14.03120548,6.871178082,0
V4A8Y9,14.03120548,6.873945205,0
V3W6Z2,14.03120548,6.885643836,0
V3W1B1,14.03120548,6.885917808,0
V4C3R2,14.03120548,6.924794521,0
V4C7V8,14.03120548,6.932191781,0
V3M2S8,14.03120548,6.959479452,0
V3M4T5,14.03120548,6.959616438,0
V3S4Z8,14.03123288,6.816712329,0
V3S8Y8,14.03123288,6.839671233,0
V3V7W8,14.03123288,6.848082192,0
V3W0S6,14.03123288,6.848219178,0
V3V7J1,14.03123288,6.863780822,0
V3W0N6,14.03123288,6.870767123,0
V3V1T5,14.03123288,6.878958904,0
V4C3K1,14.03123288,6.916849315,0
V4C3N1,14.03123288,6.917232877,0
V4C3M5,14.03123288,6.924575342,0
V4C4V4,14.03123288,6.932054795,0
V3M2W7,14.03123288,6.959178082,0
V3S5E8,14.03126027,6.816520548,0
V4P3L4,14.03126027,6.861534247,0
V4C7M6,14.03126027,6.916821918,0
V4C3R3,14.03126027,6.924849315,0
V3W0N5,14.03126027,6.848109589,0
V3V5S1,14.03126027,6.871342466,0
V4A7J1,14.03126027,6.872356164,0
V4C7V9,14.03126027,6.932219178,0
V7G1P5,14.03126027,6.941506849,0
V4X1P6,14.03128767,6.429041096,0
V3B7J7,14.03128767,6.725780822,0
V3V6Z4,14.03128767,6.878630137,0
V3V7G6,14.03128767,6.909315068,0
V4C3R7,14.03128767,6.916821918,0
V7G1P7,14.03128767,6.941041096,0
V3M2C5,14.03128767,6.951890411,0
V1L7A6,14.03131507,3.854109589,0
V2S4A1,14.03131507,6.262136986,0
V3S5A9,14.03131507,6.81660274,0
V3W0L3,14.03131507,6.848164384,0
V3V7W2,14.03131507,6.848164384,0
V4C3N7,14.03131507,6.916958904,0
V4C3N8,14.03131507,6.924849315,0
V2X9G6,14.03134247,6.566136986,0
V2X0H2,14.03134247,6.566849315,0
V2X0H3,14.03134247,6.566849315,0
V2X0H4,14.03134247,6.566849315,0
V2X0H5,14.03134247,6.566849315,0
V3S6J5,14.03134247,6.816931507,0
V3W4G4,14.03134247,6.847972603,0
V4C7L8,14.03134247,6.916876712,0
V4C3N6,14.03134247,6.916931507,0
V7G1P6,14.03134247,6.941589041,0
V3B7B8,14.03136986,6.726191781,0
V4A9V8,14.03136986,6.860794521,0
V4C7B2,14.03136986,6.924136986,0
V4P1L9,14.03136986,6.851808219,0
V4C3M9,14.03136986,6.917013699,0
V3V0B3,14.03139726,6.856246575,0
V3W6Z1,14.03139726,6.885506849,0
V4C3M6,14.03139726,6.924465753,0
V4C2J1,14.03139726,6.939232877,0
V2H0A8,14.03142466,3.053534247,0
V2H1A2,14.03142466,3.053534247,0
V2H1K6,14.03142466,3.053534247,0
V2H1N4,14.03142466,3.053534247,0
V3H3X1,14.03142466,6.812246575,0
V3S4Z9,14.03142466,6.816684932,0
V3V7G8,14.03142466,6.878958904,0
V3V6R6,14.03142466,6.879150685,0
V3W4H7,14.03142466,6.885945205,0
V3W6A2,14.03142466,6.886219178,0
V4C3N9,14.03142466,6.92460274,0
V7G1B3,14.03142466,6.940438356,0
V7G2A9,14.03142466,6.940575342,0
V3M2C7,14.03142466,6.951726027,0
V3W2Z2,14.03145205,6.870849315,0
V4A6M4,14.03145205,6.871178082,0
V4C6G9,14.03145205,6.916246575,0
V4C3S2,14.03145205,6.924767123,0
V4C2H8,14.03145205,6.938986301,0
V4C2B2,14.03145205,6.939068493,0
V3M5R4,14.03145205,6.953917808,0
V3H3S2,14.03147945,6.810739726,0
V3H5J1,14.03147945,6.813232877,0
V3R0T5,14.03147945,6.816383562,0
V3W5L3,14.03147945,6.855780822,0
V4A9K2,14.03147945,6.873315068,0
V3W6Z7,14.03147945,6.88539726,0
V4C6E2,14.03147945,6.916876712,0
V4C5N4,14.03147945,6.924027397,0
V4C5P4,14.03147945,6.924383562,0
V4P3P1,14.03147945,6.850739726,0
V4C6H1,14.03147945,6.916575342,0
V4C4V3,14.03147945,6.931890411,0
V3M2P2,14.03147945,6.959123288,0
V3W0Y1,14.03150685,6.871232877,0
V4C6G8,14.03150685,6.916136986,0
V4C3L3,14.03150685,6.917041096,0
V3K6S5,14.03153425,6.819123288,0
V3V5S3,14.03153425,6.871287671,0
V3W6Z8,14.03153425,6.88539726,0
V4C7K3,14.03153425,6.916356164,0
V4C6H9,14.03153425,6.916493151,0
V4C6E1,14.03153425,6.916876712,0
V4C6Z7,14.03153425,6.923561644,0
V4C3P5,14.03153425,6.931780822,0
V3M2W8,14.03153425,6.958849315,0
V1B2L6,14.03156164,4.079506849,0
V3B7B7,14.03156164,6.726273973,0
V3W9V9,14.03156164,6.847972603,0
V4P3M1,14.03156164,6.851260274,0
V3W8H3,14.03156164,6.870657534,0
V3V5S4,14.03156164,6.871123288,0
V3W2V9,14.03156164,6.878109589,0
V3W3K4,14.03156164,6.879205479,0
V4C6H8,14.03156164,6.916520548,0
V4C7M5,14.03156164,6.916712329,0
V4C2G1,14.03156164,6.938986301,0
V4C4H3,14.03156164,6.939013699,0
V3G2G8,14.03158904,6.12260274,0
V4A7K4,14.03158904,6.872136986,0
V3W1C1,14.03158904,6.885643836,0
V3M5R2,14.03158904,6.953808219,0
V3M4S1,14.03158904,6.958547945,0
V3W3C2,14.03158904,6.870684932,0
V3W8A6,14.03158904,6.870712329,0
V3V1K4,14.03158904,6.870958904,0
V4C3H4,14.03158904,6.924465753,0
V4C4X6,14.03158904,6.931561644,0
V4C3P9,14.03158904,6.93169863,0
V3M4T4,14.03158904,6.959424658,0
V4A6S5,14.03161644,6.871589041,0
V2S2H4,14.03164384,6.262136986,0
V3S4Z6,14.03164384,6.816520548,0
V3K6N7,14.03164384,6.819561644,0
V4P1S8,14.03164384,6.861972603,0
V3W2P1,14.03164384,6.87,0
V3W2N9,14.03164384,6.870082192,0
V3W0A8,14.03164384,6.870931507,0
V3M1Z7,14.03164384,6.951589041,0
V2S3X6,14.03167123,6.262191781,0
V3W0L2,14.03167123,6.847890411,0
V3V5Y5,14.03167123,6.856136986,0
V3V1E9,14.03167123,6.908986301,0
V4C6E3,14.03167123,6.916821918,0
V4C2L5,14.03167123,6.939041096,0
V3M2G8,14.03167123,6.959150685,0
V1N4N1,14.03169863,3.77509589,0
V3W0Z8,14.03169863,6.847753425,0
V3W9R7,14.03169863,6.863260274,0
V3V1E3,14.03169863,6.87109589,0
V4A7B2,14.03169863,6.872657534,0
V4C3N5,14.03169863,6.924383562,0
V4C3S1,14.03169863,6.924493151,0
V4A4G6,14.03172603,6.860356164,0
V4P1S7,14.03172603,6.861917808,0
V3W6A3,14.03172603,6.863068493,0
V3W6A4,14.03172603,6.863287671,0
V3W2W3,14.03172603,6.870520548,0
V3W3K7,14.03172603,6.870986301,0
V3V6X1,14.03172603,6.879068493,0
V4C5P5,14.03172603,6.924246575,0
V4C3P7,14.03172603,6.931561644,0
V4C4H2,14.03172603,6.938931507,0
V4C2E9,14.03172603,6.939013699,0
V3W0V7,14.03175342,6.848082192,0
V3V5Y7,14.03175342,6.855917808,0
V3V1N1,14.03175342,6.862986301,0
V3W1C9,14.03175342,6.870520548,0
V3V1K3,14.03175342,6.870767123,0
V3W6V2,14.03175342,6.870931507,0
V4C3K5,14.03175342,6.916191781,0
V4C1P2,14.03175342,6.923534247,0
V4C3K7,14.03175342,6.924520548,0
V7G1R2,14.03175342,6.94109589,0
V4C7M1,14.03178082,6.916273973,0
V1B2L7,14.03178082,4.0798356160000004,0
V3H4E4,14.03178082,6.811205479,0
V3S4Z5,14.03178082,6.816246575,0
V3W7B5,14.03178082,6.86309589,0
V3V7M8,14.03178082,6.870712329,0
V3W7J8,14.03178082,6.885205479,0
V4C3K6,14.03178082,6.916082192,0
V4C5R1,14.03178082,6.923589041,0
V3M6C2,14.03178082,6.951369863,0
V3M2G9,14.03178082,6.959287671,0
V2S2G1,14.03180822,6.261835616,0
V2S3X7,14.03180822,6.262082192,0
V3W5H1,14.03180822,6.862986301,0
V3V6X4,14.03180822,6.879205479,0
V3W7K4,14.03180822,6.885287671,0
V3V8C8,14.03180822,6.908958904,0
V4C3N4,14.03180822,6.924219178,0
V4C3H3,14.03180822,6.924383562,0
V3M2J9,14.03180822,6.951041096,0
V3W6S3,14.03180822,6.870794521,0
V3H4Y9,14.03183562,6.813342466,0
V3S3N6,14.03183562,6.816410959,0
V3W0N7,14.03183562,6.847561644,0
V3V5Y6,14.03183562,6.85569863,0
V3W9E6,14.03183562,6.863013699,0
V3W9B7,14.03183562,6.863123288,0
V3W2Z3,14.03183562,6.870547945,0
V3W7P6,14.03183562,6.87090411,0
V3W7R2,14.03183562,6.885150685,0
V3V6B2,14.03186301,6.908821918,0
V4C1R9,14.03186301,6.916082192,0
V3M4P3,14.03186301,6.951287671,0
V3G2J1,14.03189041,6.102547945,0
V3S9G4,14.03189041,6.83939726,0
V4P3M2,14.03189041,6.85060274,0
V3V1H8,14.03189041,6.862849315,0
V3W6J2,14.03189041,6.862931507,0
V3V7X1,14.03189041,6.863013699,0
V3V8A2,14.03189041,6.871041096,0
V3V6R3,14.03189041,6.879013699,0
V3V1J7,14.03189041,6.908849315,0
V4C5R4,14.03189041,6.923315068,0
V4C3R1,14.03189041,6.931589041,0
V3B7J9,14.03191781,6.724575342,0
V3S3H4,14.03191781,6.831780822,0
V3S9J8,14.03191781,6.839342466,0
V3V1H9,14.03191781,6.862876712,0
V4C1V5,14.03191781,6.923753425,0
V4C5P3,14.03191781,6.924410959,0
V4C4G9,14.03191781,6.938547945,0
V3M5P3,14.03191781,6.953671233,0
V3M2A7,14.03191781,6.959205479,0
V3M2A9,14.03191781,6.959232877,0
V3B7J5,14.03194521,6.725369863,0
V3K5V3,14.03194521,6.820082192,0
V3V7T1,14.03194521,6.847808219,0
V3V1B5,14.03194521,6.909232877,0
V4C7N2,14.03194521,6.916082192,0
V4C6J1,14.03194521,6.91630137,0
V4C5R2,14.03194521,6.923369863,0
V3W0N9,14.0319726,6.847561644,0
V3V5T1,14.0319726,6.870767123,0
V3V6V7,14.0319726,6.870931507,0
V4C6V1,14.0319726,6.915863014,0
V4C5R5,14.0319726,6.923753425,0
V3M2K1,14.0319726,6.951013699,0
V3M4T3,14.0319726,6.959041096,0
V2S3Z8,14.032,6.261616438,0
V3H4E5,14.032,6.811068493,0
V3S3H3,14.032,6.831424658,0
V3W4P1,14.032,6.878684932,0
V4C4H1,14.032,6.938712329,0
V4P1M3,14.032,6.851479452,0
V3W3C6,14.032,6.870684932,0
V3W7R1,14.032,6.885041096,0
V3V1E8,14.032,6.908958904,0
V4C4X7,14.032,6.93169863,0
V3M2C6,14.032,6.951342466,0
V3S3H6,14.0320274,6.83169863,0
V3V5T5,14.0320274,6.87090411,0
V3W4J8,14.0320274,6.885260274,0
V3M2K9,14.0320274,6.958986301,0
V4G1J4,14.0320274,6.960164384,0
V3H4E7,14.03205479,6.810438356,0
V3W6B6,14.03205479,6.870739726,0
V4C7X6,14.03205479,6.916027397,0
V4C5A1,14.03205479,6.93139726,0
V2S2G2,14.03208219,6.26169863,0
V3V6S9,14.03208219,6.87860274,0
V4C7H8,14.03208219,6.916082192,0
V4C3M2,14.03208219,6.931178082,0
V4C2R3,14.03208219,6.960191781,0
V3R3P5,14.03210959,6.816164384,0
V3S2E8,14.03210959,6.838986301,0
V4P2C8,14.03210959,6.855287671,0
V3V7H1,14.03210959,6.85539726,0
V3W6C2,14.03210959,6.870767123,0
V3W4N9,14.03210959,6.878438356,0
V4C7K5,14.03210959,6.915753425,0
V4C1M7,14.03210959,6.923260274,0
V4P3M3,14.03210959,6.850438356,0
V4C1M6,14.03210959,6.923342466,0
V2S2G4,14.03213699,6.261561644,0
V2S2H6,14.03213699,6.261643836,0
V3W0Z9,14.03213699,6.847561644,0
V3W6B7,14.03213699,6.870739726,0
V3W6E8,14.03213699,6.884958904,0
V4C6K3,14.03213699,6.916027397,0
V4C5R3,14.03213699,6.923260274,0
V4C2J2,14.03213699,6.938712329,0
V3W1R2,14.03216438,6.870410959,0
V4A7P2,14.03216438,6.871917808,0
V3V7N2,14.03216438,6.878739726,0
V3V7W9,14.03216438,6.908767123,0
V4C7X4,14.03216438,6.924082192,0
V3W3L7,14.03219178,6.84739726,0
V3V5T4,14.03219178,6.870849315,0
V3V5P4,14.03219178,6.878410959,0
V4C6T9,14.03219178,6.915589041,0
V4C4J7,14.03219178,6.938246575,0
V3S3H5,14.03221918,6.831643836,0
V3V7H3,14.03221918,6.855287671,0
V3W6C9,14.03221918,6.878082192,0
V4C4G8,14.03221918,6.938657534,0
V3W2R5,14.03221918,6.869890411,0
V3M2G1,14.03221918,6.95090411,0
V3H5H1,14.03224658,6.813424658,0
V3V5P2,14.03224658,6.87860274,0
V4C5A2,14.03224658,6.931315068,0
V3M2G2,14.03224658,6.951178082,0
V3V7H2,14.03227397,6.855452055,0
V3V7H4,14.03227397,6.855561644,0
V4C1X6,14.03227397,6.923424658,0
V3S8Y7,14.03230137,6.83909589,0
V4C4J6,14.03230137,6.938082192,0
V4C2B3,14.03230137,6.938219178,0
V3M4M4,14.03230137,6.950794521,0
V3V5T6,14.03232877,6.870657534,0
V4C7M2,14.03232877,6.916054795,0
V4C8B3,14.03232877,6.916054795,0
V2S2G3,14.03235616,6.261369863,0
V3V7N6,14.03235616,6.86260274,0
V3W6K4,14.03235616,6.88490411,0
V3W1H8,14.03235616,6.885041096,0
V4C7M3,14.03235616,6.916054795,0
V4C1V6,14.03235616,6.923671233,0
V4C3M7,14.03235616,6.924,0
V4C4X8,14.03235616,6.931232877,0
V3M4R2,14.03235616,6.951287671,0
V1B1V7,14.03238356,4.070246575,0
V2S2E3,14.03238356,6.261205479,0
V3H5C9,14.03238356,6.813150685,0
V3H5J6,14.03238356,6.813150685,0
V3V8A9,14.03238356,6.86260274,0
V4A7R2,14.03238356,6.871753425,0
V4C6K2,14.03238356,6.915808219,0
V4C6J3,14.03238356,6.916328767,0
V4C5R6,14.03238356,6.923616438,0
V4C3P1,14.03238356,6.923780822,0
V4C4J2,14.03238356,6.938109589,0
V3S3J5,14.03241096,6.83109589,0
V4P2E3,14.03241096,6.854630137,0
V3W8M3,14.03241096,6.862821918,0
V3W2Y8,14.03241096,6.87030137,0
V3W9A7,14.03241096,6.870575342,0
V3W3K9,14.03241096,6.870630137,0
V3W7A4,14.03241096,6.870630137,0
V4C4X9,14.03241096,6.930931507,0
V4C3J7,14.03241096,6.931013699,0
V4C2L6,14.03241096,6.93830137,0
V2S2H7,14.03243836,6.261287671,0
V3S9L7,14.03243836,6.838958904,0
V3V7T2,14.03243836,6.847205479,0
V4P2E1,14.03243836,6.854876712,0
V3W1R3,14.03243836,6.870246575,0
V3W6E3,14.03243836,6.870493151,0
V3V1G2,14.03243836,6.908493151,0
V3V1L1,14.03243836,6.908739726,0
V4C5S2,14.03243836,6.923780822,0
V4C4J5,14.03243836,6.938191781,0
V3S8Y5,14.03246575,6.839205479,0
V3W0J4,14.03246575,6.847643836,0
V3W8P9,14.03246575,6.862657534,0
V4C7N3,14.03246575,6.916027397,0
V3S3N8,14.03249315,6.815506849,0
V4P2M1,14.03249315,6.861205479,0
V4A1Z3,14.03249315,6.872383562,0
V3V7V8,14.03249315,6.878164384,0
V3V5P5,14.03249315,6.878520548,0
V4C6J4,14.03249315,6.916410959,0
V4C3J8,14.03249315,6.93090411,0
V4C4J4,14.03249315,6.938,0
V3W3L8,14.03252055,6.847260274,0
V3W2W1,14.03252055,6.877342466,0
V4C5S3,14.03252055,6.923643836,0
V3W6Y2,14.03252055,6.870164384,0
V4A7M4,14.03252055,6.871342466,0
V4A7S7,14.03252055,6.871589041,0
V4A9N1,14.03252055,6.872849315,0
V3V6B9,14.03252055,6.908520548,0
V4C6J2,14.03252055,6.916383562,0
V4G1J3,14.03252055,6.960109589,0
V3S3N7,14.03254795,6.815616438,0
V3W5A7,14.03254795,6.869479452,0
V3W3C7,14.03254795,6.870493151,0
V4A6L1,14.03254795,6.871041096,0
V4A1Z4,14.03254795,6.87230137,0
V4C5T5,14.03254795,6.92290411,0
V4C4J3,14.03254795,6.938109589,0
V2S0E4,14.03257534,6.261068493,0
V2S4P3,14.03257534,6.261068493,0
V2S4P4,14.03257534,6.261068493,0
V2S4P5,14.03257534,6.261068493,0
V2S5X7,14.03257534,6.261068493,0
V2S5X8,14.03257534,6.261068493,0
V2S6H1,14.03257534,6.261068493,0
V2S7E3,14.03257534,6.261068493,0
V2S7E7,14.03257534,6.261068493,0
V2S7G3,14.03257534,6.261068493,0
V2S8P1,14.03257534,6.261068493,0
V2S8R1,14.03257534,6.261068493,0
V2T0A1,14.03257534,6.261068493,0
V2T0B4,14.03257534,6.261068493,0
V2T3T7,14.03257534,6.261068493,0
V2T3T8,14.03257534,6.261068493,0
V2T3X8,14.03257534,6.261068493,0
V2T4X2,14.03257534,6.261068493,0
V2T4X3,14.03257534,6.261068493,0
V2T6R3,14.03257534,6.261068493,0
V2T6R4,14.03257534,6.261068493,0
V2T6Z4,14.03257534,6.261068493,0
V2T6Z5,14.03257534,6.261068493,0
V2T6Z6,14.03257534,6.261068493,0
V2T6Z7,14.03257534,6.261068493,0
V2T6Z8,14.03257534,6.261068493,0
V2T7A1,14.03257534,6.261068493,0
V2T7A2,14.03257534,6.261068493,0
V3G0C6,14.03257534,6.261068493,0
V4X2P7,14.03257534,6.261068493,0
V4X2P8,14.03257534,6.261068493,0
V4X2R5,14.03257534,6.261068493,0
V4X3R2,14.03257534,6.261068493,0
V3K6N6,14.03257534,6.818931507,0
V3S2G9,14.03257534,6.839150685,0
V4P2J5,14.03257534,6.849917808,0
V3W8V3,14.03257534,6.870465753,0
V3V0A9,14.03257534,6.908383562,0
V4C1L4,14.03257534,6.915068493,0
V4C1S2,14.03257534,6.91539726,0
V3M6C4,14.03257534,6.967643836,0
V3H5N2,14.03260274,6.813068493,0
V3X2V9,14.03260274,6.866273973,0
V3V1A1,14.03260274,6.870575342,0
V3V7K8,14.03260274,6.908575342,0
V4C1L3,14.03263014,6.915123288,0
V4C5S1,14.03263014,6.923534247,0
V3W1R4,14.03263014,6.870027397,0
V3S3N9,14.03265753,6.815424658,0
V3S2H1,14.03265753,6.839013699,0
V3W9A2,14.03265753,6.86230137,0
V4C8B8,14.03265753,6.915863014,0
V4C5T7,14.03265753,6.922986301,0
V2S2H8,14.03268493,6.261232877,0
V3S2T1,14.03268493,6.815534247,0
V4A9V5,14.03268493,6.859561644,0
V3W8V7,14.03268493,6.862520548,0
V3W7X6,14.03268493,6.86260274,0
V3M5P2,14.03268493,6.953123288,0
V4A6C5,14.03271233,6.870739726,0
V3V6M7,14.03271233,6.878109589,0
V4C7L9,14.03271233,6.915863014,0
V4C5T6,14.03271233,6.922712329,0
V2R4Y2,14.03273973,5.872082192,0
V3W0Y2,14.03273973,6.870246575,0
V3W6S6,14.03273973,6.870082192,0
V4C6V2,14.03273973,6.915013699,0
V3H4J6,14.03276712,6.809972603,0
V3S2P9,14.03276712,6.815232877,0
V3W5A5,14.03276712,6.869260274,0
V3V5V2,14.03276712,6.870273973,0
V4A7R1,14.03276712,6.871369863,0
V3W5V8,14.03276712,6.877506849,0
V3V0B6,14.03276712,6.908547945,0
V4C5T8,14.03276712,6.922794521,0
V1B1V6,14.03279452,4.070465753,0
V1B2L5,14.03279452,4.080027397,0
V2Z1W4,14.03279452,6.712273973,0
V4C4H8,14.03279452,6.937863014,0
V2R4Y1,14.03282192,5.872219178,0
V4P2C9,14.03282192,6.854821918,0
V3X2W1,14.03282192,6.866136986,0
V3X2V7,14.03282192,6.86630137,0
V3W0L4,14.03282192,6.869424658,0
V3W1C3,14.03282192,6.884520548,0
V3W6E9,14.03282192,6.884630137,0
V4C6V3,14.03282192,6.91490411,0
V4C3K9,14.03282192,6.923726027,0
V3S2R7,14.03284932,6.815534247,0
V3W2N5,14.03284932,6.876958904,0
V3W8E9,14.03284932,6.884575342,0
V4C7K1,14.03284932,6.915205479,0
V4C3Y2,14.03284932,6.952575342,0
V3M6J3,14.03284932,6.967287671,0
V4P3M5,14.03284932,6.850246575,0
V4C8B2,14.03284932,6.915506849,0
V3W0K4,14.03287671,6.846794521,0
V3W5R6,14.03287671,6.846849315,0
V3W6S4,14.03287671,6.87,0
V3V1A2,14.03287671,6.870136986,0
V3W3K8,14.03287671,6.870136986,0
V3V5V3,14.03287671,6.870164384,0
V3W6V1,14.03287671,6.87030137,0
V3V7X8,14.03287671,6.90860274,0
V4C3L4,14.03287671,6.915726027,0
V4C7M7,14.03287671,6.915917808,0
V4C2K5,14.03287671,6.937917808,0
V3W3Y2,14.03290411,6.847178082,0
V3W5A8,14.03290411,6.869726027,0
V3W6V3,14.03290411,6.870136986,0
V3X2Z6,14.03290411,6.873561644,0
V3S2R8,14.03293151,6.815534247,0
V3W0W3,14.03293151,6.847150685,0
V3W6S5,14.03293151,6.869972603,0
V3X2T1,14.03293151,6.873753425,0
V3W2V8,14.03293151,6.877068493,0
V3W5V9,14.03293151,6.877287671,0
V4C5S4,14.03293151,6.923616438,0
V3S2R6,14.0329589,6.81539726,0
V3R4J3,14.0329589,6.815424658,0
V4C4J1,14.0329589,6.937753425,0
V1B2K4,14.0329589,4.077013699,0
V3W2W6,14.0329589,6.862191781,0
V3W1N6,14.0329589,6.86939726,0
V3S6Z4,14.0329863,6.831150685,0
V4P2H8,14.0329863,6.855315068,0
V3W7P9,14.0329863,6.870136986,0
V3W2N3,14.0329863,6.884547945,0
V4C7H9,14.0329863,6.915753425,0
V3R4J2,14.0330137,6.815178082,0
V3S2T2,14.0330137,6.815178082,0
V3X2V6,14.0330137,6.866273973,0
V4C7J1,14.0330137,6.915726027,0
V4C6M7,14.0330137,6.915753425,0
V4C1L7,14.0330137,6.922328767,0
V4C1M8,14.0330137,6.922657534,0
V4C1M9,14.0330137,6.922767123,0
V2S0A3,14.0330411,6.260684932,0
V3W5B1,14.0330411,6.869780822,0
V3W2N6,14.0330411,6.876520548,0
V3W6B8,14.0330411,6.878054795,0
V3W6T8,14.0330411,6.88460274,0
V4C7S2,14.0330411,6.94539726,0
V2S2J1,14.03306849,6.260821918,0
V3W7E8,14.03306849,6.862438356,0
V3W5Y4,14.03306849,6.869726027,0
V3W1S4,14.03306849,6.869945205,0
V4A7W7,14.03306849,6.870931507,0
V4C6L8,14.03306849,6.915287671,0
V4C8E4,14.03306849,6.915561644,0
V4C8E5,14.03306849,6.915561644,0
V4C6M6,14.03306849,6.915671233,0
V4C3H2,14.03306849,6.930684932,0
V3G1T7,14.03309589,6.091041096,0
V4N6E8,14.03309589,6.742986301,0
V3S6A3,14.03309589,6.814876712,0
V3R3P6,14.03309589,6.815150685,0
V3S5L1,14.03309589,6.815479452,0
V3V7P8,14.03309589,6.846767123,0
V3W2Y4,14.03309589,6.862219178,0
V3W9B3,14.03309589,6.862356164,0
V3W7X7,14.03309589,6.862410959,0
V3W3H3,14.03309589,6.870109589,0
V3V7W3,14.03309589,6.877561644,0
V3V1A6,14.03309589,6.877671233,0
V3W3K5,14.03309589,6.878,0
V4C6L9,14.03309589,6.915205479,0
V4C1L8,14.03309589,6.922164384,0
V4C6V8,14.03309589,6.92260274,0
V4C4G5,14.03309589,6.945287671,0
V4C3Y3,14.03309589,6.952739726,0
V3V7P7,14.03312329,6.846986301,0
V4P2G5,14.03312329,6.854246575,0
V3W2Y5,14.03312329,6.862164384,0
V4C6M8,14.03312329,6.915835616,0
V4C5G7,14.03312329,6.930465753,0
V3S6N7,14.03315068,6.838986301,0
V3X3A1,14.03315068,6.858219178,0
V4C6V7,14.03315068,6.922575342,0
V3S7X6,14.03315068,6.838657534,0
V3V6V2,14.03315068,6.869917808,0
V4C7M4,14.03315068,6.915506849,0
V4C3R4,14.03315068,6.923232877,0
V1B2R2,14.03317808,4.073753425,0
V1B2M9,14.03317808,4.081753425,0
V1B2N1,14.03317808,4.082136986,0
V2S6E7,14.03317808,6.260684932,0
V3W2X1,14.03317808,6.862164384,0
V3V1L2,14.03317808,6.908054795,0
V3V6Y8,14.03317808,6.908054795,0
V4C8E3,14.03317808,6.915369863,0
V3W2V6,14.03317808,6.88490411,0
V4V2B1,14.03320548,4.036630137,0
V3S7A8,14.03320548,6.830438356,0
V3W7X8,14.03320548,6.862191781,0
V3W6C7,14.03320548,6.877917808,0
V4C7K2,14.03320548,6.914767123,0
V4P2J8,14.03323288,6.855561644,0
V3W5Z3,14.03323288,6.862219178,0
V3W2X9,14.03323288,6.862356164,0
V3W2P3,14.03323288,6.869041096,0
V4C7A8,14.03323288,6.923232877,0
V4C5G9,14.03323288,6.930273973,0
V3X2Z5,14.03326027,6.873287671,0
V3X2R4,14.03326027,6.873808219,0
V3V1L6,14.03326027,6.90769863,0
V4C5Y3,14.03326027,6.922328767,0
V4P3M4,14.03326027,6.850328767,0
V3W0H9,14.03326027,6.869506849,0
V4C3P8,14.03326027,6.930273973,0
V3S3P1,14.03328767,6.814821918,0
V4C3N2,14.03328767,6.915479452,0
V4C1Z8,14.03328767,6.937643836,0
V4C6Z6,14.03328767,6.937671233,0
V3W9A8,14.03331507,6.862219178,0
V3W2T2,14.03331507,6.869534247,0
V3W5B4,14.03331507,6.869671233,0
V3W5B2,14.03331507,6.86969863,0
V4A9E1,14.03331507,6.870876712,0
V3W6B9,14.03331507,6.877753425,0
V3W2S2,14.03331507,6.88430137,0
V3V1L7,14.03331507,6.907780822,0
V4C4K8,14.03331507,6.937808219,0
V1N4P2,14.03334247,3.799972603,0
V4P2E2,14.03334247,6.854054795,0
V3W6E7,14.03334247,6.884246575,0
V3V1M2,14.03334247,6.908,0
V4C1S1,14.03334247,6.914986301,0
V4C6N1,14.03334247,6.915561644,0
V4C1X7,14.03334247,6.922684932,0
V4C3M3,14.03334247,6.930383562,0
V4C1Z7,14.03334247,6.937616438,0
V4C4K7,14.03334247,6.937753425,0
V3S5N6,14.03336986,6.814986301,0
V3V1G1,14.03336986,6.907780822,0
V3V1M3,14.03336986,6.907835616,0
V4C3L5,14.03336986,6.915534247,0
V4C3Y9,14.03336986,6.952383562,0
V3M5V9,14.03336986,6.967068493,0
V3S7A9,14.03339726,6.830356164,0
V3W5T5,14.03339726,6.84690411,0
V3W2Y9,14.03339726,6.862027397,0
V3W5B8,14.03339726,6.869753425,0
V4C5Y5,14.03339726,6.922630137,0
V4C5W8,14.03339726,6.923068493,0
V3X2W3,14.03342466,6.858493151,0
V3W8G2,14.03342466,6.861753425,0
V3X2V2,14.03342466,6.865972603,0
V3V1A3,14.03342466,6.869808219,0
V3W2R8,14.03342466,6.884109589,0
V4C1S3,14.03342466,6.91490411,0
V4C5X1,14.03342466,6.922931507,0
V4C8A7,14.03342466,6.945205479,0
V4C3Z4,14.03342466,6.952684932,0
V3S8Y6,14.03345205,6.838273973,0
V3W2Z1,14.03345205,6.861972603,0
V3W3K6,14.03345205,6.87739726,0
V4C8E8,14.03345205,6.915287671,0
V4C6M9,14.03345205,6.915616438,0
V3S6M4,14.03347945,6.83890411,0
V3W5T6,14.03347945,6.847013699,0
V3W8M4,14.03347945,6.861945205,0
V3W6Y8,14.03347945,6.86969863,0
V3V1C1,14.03347945,6.877589041,0
